Time / Date,Area,Description,Device
2023-11-14 오후 11:47,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-14 오후 11:47,RP02,Frequency Converter Failure Digital Alarm,P01NA1
2023-11-14 오후 11:47,RP02,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-11-14 오후 11:46,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-14 오후 11:46,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-14 오후 11:45,RP02,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-11-14 오후 11:43,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-14 오후 11:42,RP02,Frequency Converter Failure Digital Alarm,P01NA1
2023-11-14 오후 11:42,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-14 오후 11:40,RP02,[X Axis] Execution Time Digital Alarm,P01MA1
2023-11-14 오후 11:39,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-14 오후 11:37,RP02,[Lift 2 (R&P)] Lower Limit Switch On Digital Alarm,P01PA1_PB1
2023-11-14 오후 11:37,RP02,[Elevation 2 (R&P)] No Reference To The Axle Digital Alarm,P01PA1_PB1
2023-11-14 오후 11:37,RP02,[Lift 2 (R&P)] Lower Limit Switch On Digital Alarm,P01PA1_PB1
2023-11-14 오후 11:37,RP02,[Lift 1 (Belt)] Lower Limit Switch On Digital Alarm,P01PA1_PB1
2023-11-14 오후 11:36,RP02,Location Occupancy Failure Digital Alarm,P01TA2
2023-11-14 오후 11:35,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-14 오후 11:35,RP02,Position Fault Digital Alarm,P01PA1_PB1
2023-11-14 오후 11:34,RP02,Frequency Converter Failure Digital Alarm,P01NA1
2023-11-14 오후 11:30,RP02,Your Data Occupation Failure Digital Alarm,P01AC1
2023-11-14 오후 11:26,RP02,Sequence Error Digital Alarm,RP1_SH_APP
2023-11-14 오후 11:19,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-14 오후 11:15,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-14 오후 11:14,RP02,Frequency Converter Failure Digital Alarm,P01NA1
2023-11-14 오후 11:12,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-14 오후 10:33,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-14 오후 10:31,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-14 오후 10:30,RP02,Frequency Converter Failure Digital Alarm,P01NA1
2023-11-14 오후 10:28,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
