Time / Date,Area,Description,Device
2023-11-22 오전 5:14,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-22 오전 5:04,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-22 오전 5:00,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-22 오전 4:01,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-22 오전 2:47,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-22 오전 2:45,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-22 오전 2:38,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-22 오전 2:28,RP01,Sequence Error Digital Alarm,RP1_SH_APP
2023-11-22 오전 2:02,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-22 오전 1:53,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-22 오전 1:41,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-22 오전 1:37,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-22 오전 1:29,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-22 오전 1:23,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-22 오전 12:33,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-22 오전 12:24,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-22 오전 12:17,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-22 오전 12:02,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-22 오전 12:00,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-21 오후 11:58,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-11-21 오후 11:31,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-21 오후 11:27,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-21 오후 11:24,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-21 오후 11:21,RP01,[X Axis] Execution Time Digital Alarm,P01MA1
2023-11-21 오후 11:17,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-21 오후 10:40,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-21 오후 10:38,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-21 오후 10:34,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-21 오후 10:21,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-21 오후 10:11,RP01,Your Data Occupation Failure Digital Alarm,P01AA1
2023-11-21 오후 9:53,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-21 오후 9:38,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
