Time / Date,Area,Description,Device
2023-10-06 오전 9:20,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 9:01,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 8:54,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 8:26,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-06 오전 8:23,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 7:03,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 6:10,RP01,Your Data Occupation Failure Digital Alarm,P01TA1
2023-10-06 오전 6:10,RP01,Your Data Occupation Failure Digital Alarm,P01TA1
2023-10-06 오전 6:09,RP01,Your Data Occupation Failure Digital Alarm,P01TA1
2023-10-06 오전 6:05,RP01,Your Data Occupation Failure Digital Alarm,P01TA1
2023-10-06 오전 5:04,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 4:45,RP01,[Z Axis] Unit Failure Digital Alarm,P01DA1_DB1
2023-10-06 오전 4:34,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 4:31,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 4:29,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-06 오전 4:27,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 4:24,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 4:23,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 4:18,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 4:16,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 4:15,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 3:34,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 3:29,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 2:50,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 2:45,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 2:14,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 1:52,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 1:52,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-06 오전 1:48,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA1_GB1
2023-10-06 오전 1:48,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA2_GB2
2023-10-06 오전 1:47,RP01,[Z Axis] Unit Failure Digital Alarm,P01DA1_DB1
2023-10-06 오전 12:49,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 12:48,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA1_GB1
2023-10-06 오전 12:48,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA2_GB2
2023-10-06 오전 12:46,RP01,[Z Axis] Unit Failure Digital Alarm,P01DA1_DB1
2023-10-06 오전 12:40,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 12:38,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 12:24,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 12:04,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 12:00,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:59,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:50,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 11:50,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:45,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:43,RP01,App Execution Time Error Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:43,RP01,Pusher Is Not In Home Position Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:40,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 11:35,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:28,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 11:17,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:05,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 10:59,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 10:58,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 10:42,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 10:39,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-05 오후 10:35,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 10:17,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 10:07,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 10:06,RP01,Frequency Converter Failure Digital Alarm,P01BA1
2023-10-05 오후 10:04,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA1_GB1
2023-10-05 오후 10:04,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA2_GB2
2023-10-05 오후 10:04,RP01,[Z Axis] Unit Failure Digital Alarm,P01DA1_DB1
2023-10-05 오후 9:57,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 9:40,RP01,Sequence Error Digital Alarm,RP1_SH_APP
2023-10-05 오후 9:29,RP01,[X Axis] Execution Time Digital Alarm,P01MA1
2023-10-05 오후 9:18,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 9:12,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 8:52,RP01,[X Axis] Execution Time Digital Alarm,P01MA1
2023-10-05 오후 8:48,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 8:44,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 8:41,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 8:28,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-05 오후 7:57,RP01,[X Axis] Execution Time Digital Alarm,P01MA1
2023-10-05 오후 7:47,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 4:18,RP01,[Z Axis] Execution Time Digital Alarm,P01GA1_GB1
2023-10-05 오후 4:17,RP01,[Z Axis] Start Sensor Failure Digital Alarm,P01GA1_GB1
2023-10-05 오후 4:16,RP01,[Z Axis] Start Sensor Failure Digital Alarm,P01GA1_GB1
2023-10-05 오후 4:15,RP01,[Z Axis] Start Sensor Failure Digital Alarm,P01GA1_GB1
2023-10-05 오후 4:15,RP01,[Z Axis] Start Sensor Failure Digital Alarm,P01GA1_GB1
2023-10-05 오후 12:47,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-05 오후 12:45,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 12:44,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 12:42,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 12:41,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 12:40,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 12:36,RP01,[X Axis] Execution Time Digital Alarm,P01MA1
2023-10-05 오후 12:27,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 12:22,RP01,Pusher Is Not In Home Position Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 12:20,RP01,[Z Axis] Unit Failure Digital Alarm,P01DA1_DB1
2023-10-05 오전 11:49,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오전 11:48,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-10-05 오전 11:46,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오전 11:32,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오전 11:20,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오전 11:02,RP01,Run Time Error Digital Alarm,P01TA1
2023-10-05 오전 10:53,RP01,Location Occupancy Failure Digital Alarm,P01PA1_PB1
2023-10-05 오전 10:52,RP01,Location Occupancy Failure Digital Alarm,P01PA1_PB1
2023-10-05 오전 10:52,RP01,Location Occupancy Failure Digital Alarm,P01PA1_PB1
2023-10-05 오전 10:47,RP01,Run Time Error Digital Alarm,P01TA1
2023-10-05 오전 10:42,RP01,Run Time Error Digital Alarm,P01TA1
2023-10-05 오전 10:36,RP01,App Execution Time Error Digital Alarm,RP1_SH_APP
2023-10-05 오전 10:34,RP01,Frequency Converter Failure Digital Alarm,P01BA1
2023-10-05 오전 10:34,RP01,[Z Axis] Unit Failure Digital Alarm,P01DA1_DB1
2023-10-05 오전 10:19,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오전 10:10,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-10-05 오전 10:07,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오전 9:46,RP01,Frequency Converter Failure Digital Alarm,P01BA1
2023-10-05 오전 9:28,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오전 9:14,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오전 9:11,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오전 9:06,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오전 9:05,RP01,[Z Axis] Unit Failure Digital Alarm,P01DA1_DB1
2023-10-05 오전 8:18,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-05 오전 7:33,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오전 7:01,RP01,Sequence Error Digital Alarm,RP1_SH_APP
2023-10-05 오전 6:55,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-05 오전 6:50,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-05 오전 6:38,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오전 6:35,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오전 6:31,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오전 6:28,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오전 6:26,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오전 6:02,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-05 오전 6:01,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-05 오전 5:17,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-05 오전 5:12,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오전 5:08,RP01,Pusher Is Not In Home Position Digital Alarm,RP1_LOAD_APP
2023-10-05 오전 4:17,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-05 오전 4:15,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오전 4:10,RP01,Pusher Is Not In Home Position Digital Alarm,RP1_LOAD_APP
2023-10-05 오전 3:30,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
