Time / Date,Area,Description,Device
2023-11-13 오전 8:02,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-11 오후 10:14,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-11 오후 8:51,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-11 오후 8:13,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-11 오후 6:37,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-11 오후 6:36,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-11 오후 4:14,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-11 오후 1:35,UL01, ,                    
2023-11-11 오후 12:21,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-11 오전 4:57,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-11 오전 2:09,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-10 오후 9:53,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-10 오후 9:05,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-10 오후 8:27,UL01,"121114 LHD Has A Load On Board Without Data Occupancy | LHD 1, Aisle 1",                    
2023-11-10 오후 8:27,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-10 오후 8:21,UL01,"121114 LHD Has A Load On Board Without Data Occupancy | LHD 1, Aisle 1",                    
2023-11-10 오후 6:15,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
