Time / Date,Area,Description,Device
2023-11-09 오전 12:04,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-09 오전 12:03,RP02,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-11-08 오후 11:59,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 11:59,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 11:59,RP02,Frequency Converter Failure Digital Alarm,P01NA1
2023-11-08 오후 11:33,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 11:32,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 11:32,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 11:11,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 11:07,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 11:06,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 11:03,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 10:59,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 10:46,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 10:35,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 10:33,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-08 오후 10:32,RP02,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 10:32,RP02,Frequency Converter Failure Digital Alarm,P01NA1
2023-11-08 오후 10:30,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 10:06,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-08 오후 10:02,RP02,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 10:02,RP02,Frequency Converter Failure Digital Alarm,P01NA1
2023-11-08 오후 9:55,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-08 오후 9:54,RP02,Frequency Converter Failure Digital Alarm,P01NA1
2023-11-08 오후 9:51,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 9:41,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 9:41,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 9:32,RP02,No Objects Found In The Given ROI Digital Alarm,P01NA1_CAM
2023-11-08 오후 9:32,RP02,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 9:27,RP02,No Objects Found In The Given ROI Digital Alarm,P01NA1_CAM
2023-11-08 오후 9:26,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-08 오후 9:25,RP02,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 9:24,RP02,Frequency Converter Failure Digital Alarm,P01NA1
2023-11-08 오후 9:20,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 9:02,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 9:01,RP02,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 8:46,RP02,No Objects Found In The Given ROI Digital Alarm,P01NA1_CAM
2023-11-08 오후 8:38,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 8:23,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 8:20,RP02,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 8:19,RP02,No Objects Found In The Given ROI Digital Alarm,P01NA1_CAM
2023-11-08 오후 7:49,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-08 오후 7:48,RP02,Frequency Converter Failure Digital Alarm,P01NA1
2023-11-08 오후 7:45,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 7:43,RP02,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 7:43,RP02,Frequency Converter Failure Digital Alarm,P01NA1
2023-11-08 오후 7:38,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-08 오후 7:29,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
