Time / Date,Area,Description,Device
2023-10-06 오전 9:04,RP02,Sliding Blade Is Lost Digital Alarm,P01MA1
2023-10-06 오전 8:59,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 8:59,RP02,No Objects Found In The Given ROI Digital Alarm,P01NA1_CAM
2023-10-06 오전 8:59,RP02,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 8:58,RP02,No Objects Found In The Given ROI Digital Alarm,P01NA1_CAM
2023-10-06 오전 8:28,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 8:24,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 8:24,RP02,Sliding Blade Is Lost Digital Alarm,P01MA1
2023-10-06 오전 8:20,RP02,[Cylinder] Run Time Failure Digital Alarm,P01MA1
2023-10-06 오전 8:09,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 8:05,RP02,Sliding Blade Is Lost Digital Alarm,P01MA1
2023-10-06 오전 7:38,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 7:04,RP02,Sequence Error Digital Alarm,RP1_SH_APP
2023-10-06 오전 6:26,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 4:54,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 4:50,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 4:40,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 4:38,RP02,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-06 오전 4:30,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 4:03,RP02,Sliding Blade Is Lost Digital Alarm,P01MA1
2023-10-06 오전 3:37,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 3:33,RP02,Sliding Blade Is Lost Digital Alarm,P01MA1
2023-10-06 오전 3:32,RP02,Sliding Blade Is Lost Digital Alarm,P01MA1
2023-10-06 오전 3:29,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 3:26,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 3:20,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 3:17,RP02,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-06 오전 3:13,RP02,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-06 오전 2:48,RP02,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-06 오전 2:46,RP02,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-06 오전 2:32,RP02,Sliding Blade Is Lost Digital Alarm,P01MA1
2023-10-06 오전 2:30,RP02,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 2:25,RP02,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 2:25,RP02,No Objects Found In The Given ROI Digital Alarm,P01NA1_CAM
