Time / Date,Area,Description,Device
2023-10-09 오후 3:27,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 11:57,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 11:53,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-07 오전 10:56,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 10:48,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-07 오전 10:45,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-07 오전 10:37,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-07 오전 10:33,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 10:16,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 7:46,RP01,Your Data Occupation Failure Digital Alarm,P01AA1
2023-10-07 오전 7:44,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 6:37,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 6:37,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 6:20,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 6:14,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 6:14,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-07 오전 6:12,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 6:08,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-07 오전 6:00,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 5:56,RP01,Pusher Is Not In Home Position Digital Alarm,RP1_LOAD_APP
2023-10-07 오전 5:40,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 5:37,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-10-07 오전 5:37,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 5:33,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-07 오전 5:09,RP01,[Z Axis] Unit Failure Digital Alarm,P01DA1_DB1
2023-10-07 오전 4:49,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 4:45,RP01,Pusher Is Not In Home Position Digital Alarm,RP1_LOAD_APP
2023-10-07 오전 4:39,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 4:29,RP01,Pusher Is Not In Home Position Digital Alarm,RP1_LOAD_APP
2023-10-07 오전 4:17,RP01,No Objects Found In The Given ROI Digital Alarm,P01NA1_CAM
2023-10-07 오전 4:17,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-10-07 오전 4:16,RP01,No Objects Found In The Given ROI Digital Alarm,P01NA1_CAM
2023-10-07 오전 4:10,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-07 오전 3:47,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 3:33,RP01,Sequence Error Digital Alarm,RP1_SH_APP
2023-10-07 오전 3:29,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 3:21,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-07 오전 3:19,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA1_GB1
2023-10-07 오전 3:19,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA2_GB2
2023-10-07 오전 3:18,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA2_GB2
2023-10-07 오전 3:18,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA2_GB2
2023-10-07 오전 3:17,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA2_GB2
2023-10-07 오전 3:15,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA1_GB1
2023-10-07 오전 3:15,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA2_GB2
