Time / Date,Area,Description,Device
2023-11-07 오전 3:34,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-07 오전 3:32,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-07 오전 2:38,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-07 오전 2:34,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-11-07 오전 2:31,RP01,No Objects Found In The Given ROI Digital Alarm,P01NA1_CAM
2023-11-07 오전 2:19,RP01,Space Verification Failed Digital Alarm,P01PA1_PB1
2023-11-07 오전 2:02,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-07 오전 1:54,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-07 오전 12:57,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-07 오전 12:48,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-07 오전 12:45,RP01,Sequence Error Digital Alarm,RP1_SH_APP
2023-11-07 오전 12:45,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-11-07 오전 12:38,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-06 오후 11:28,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-06 오후 10:29,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-06 오후 9:56,RP01,[X Axis] Execution Time Digital Alarm,P01MA1
2023-11-06 오후 9:52,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-06 오후 9:46,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-11-06 오후 9:45,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-06 오후 8:50,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-06 오후 8:41,RP01,Sequence Error Digital Alarm,RP1_SH_APP
2023-11-06 오후 7:47,RP01,Your Data Occupation Failure Digital Alarm,P01AA1
2023-11-06 오후 7:45,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-06 오후 6:59,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-06 오후 6:35,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-11-06 오후 6:34,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-11-06 오후 6:32,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-11-06 오후 6:29,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
