Time / Date,Area,Description,Device
2023-11-23 오전 7:18,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-23 오전 6:51,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-23 오전 6:17,UL01,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 1,                    
2023-11-23 오전 4:51,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-23 오전 4:35,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-23 오전 2:17,UL01,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 1,                    
2023-11-22 오후 11:37,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-22 오후 11:10,UL01,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 1,                    
2023-11-22 오후 10:34,UL01,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 1,                    
2023-11-22 오후 10:09,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-22 오후 9:59,UL01,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 1,                    
2023-11-22 오후 9:52,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-22 오후 9:42,UL01,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 1,                    
2023-11-22 오후 9:32,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-22 오후 9:30,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-22 오후 9:22,UL01, ,                    
2023-11-22 오후 9:06,UL01, ,                    
2023-11-22 오후 9:00,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-22 오후 8:48,UL01,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 1,                    
2023-11-22 오후 8:27,UL01,"121133 Load Too Wide | LHD 1, Aisle 1",                    
2023-11-22 오후 8:16,UL01,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 1,                    
2023-11-22 오후 8:02,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-22 오후 7:54,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-22 오후 6:31,UL01,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 1,                    
2023-11-22 오후 6:21,UL01,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 1,                    
