Time / Date,Area,Description,Device
2023-10-06 오전 9:01,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 8:54,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 8:26,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-06 오전 8:23,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 7:03,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 6:10,RP01,Your Data Occupation Failure Digital Alarm,P01TA1
2023-10-06 오전 6:10,RP01,Your Data Occupation Failure Digital Alarm,P01TA1
2023-10-06 오전 6:09,RP01,Your Data Occupation Failure Digital Alarm,P01TA1
2023-10-06 오전 6:05,RP01,Your Data Occupation Failure Digital Alarm,P01TA1
2023-10-06 오전 5:04,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 4:45,RP01,[Z Axis] Unit Failure Digital Alarm,P01DA1_DB1
2023-10-06 오전 4:34,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 4:31,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 4:29,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-06 오전 4:27,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 4:24,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 4:23,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 4:18,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 4:16,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 4:15,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 3:34,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 3:29,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 2:50,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 2:45,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 2:14,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 1:52,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 1:52,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-06 오전 1:48,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA1_GB1
2023-10-06 오전 1:48,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA2_GB2
2023-10-06 오전 1:47,RP01,[Z Axis] Unit Failure Digital Alarm,P01DA1_DB1
2023-10-06 오전 12:49,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 12:48,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA1_GB1
2023-10-06 오전 12:48,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA2_GB2
2023-10-06 오전 12:46,RP01,[Z Axis] Unit Failure Digital Alarm,P01DA1_DB1
2023-10-06 오전 12:40,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 12:38,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 12:24,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-06 오전 12:04,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-06 오전 12:00,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:59,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:50,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 11:50,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:45,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:43,RP01,App Execution Time Error Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:43,RP01,Pusher Is Not In Home Position Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:40,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 11:35,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:28,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 11:17,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 11:05,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 10:59,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 10:58,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 10:42,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
2023-10-05 오후 10:39,RP01,[Lift 1 (Belt)] Transmission Failure Digital Alarm,P01PA1_PB1
2023-10-05 오후 10:35,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
2023-10-05 오후 10:17,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
